ID,Name,Category,Quantity,Price,Featured,Store,Date,Images,Description
904,Sold Superb Set of 6 - Big Cat Engravings - Framed,Recently Sold,8 x,"€1,650.00",No,2,04/11/2024,"[https://file.4pm.ie/941/bf0b4d20.jpg, https://file.4pm.ie/941/6b592968.jpg, https://file.4pm.ie/941/84278cc3.jpg, https://file.4pm.ie/941/f27430f1.jpg, https://file.4pm.ie/941/e0402a34.jpg, https://file.4pm.ie/941/3e2dfb77.jpg, https://file.4pm.ie/941/ac9c5b19.jpg, https://file.4pm.ie/941/d73817f1.jpg]","Width: 21.26 (54cm), Height: 17.32 (44cm); Materials: Gold"
905,Sold Antique Gilt Framed Pietra Dura Italian Photo Picture Frame Still Life Flowers,Recently Sold,5 x,€575.00,No,2,25/02/2024,"[https://file.4pm.ie/940/ed938804.jpg, https://file.4pm.ie/940/6a7cef5d.jpg, https://file.4pm.ie/940/38d4428f.jpg, https://file.4pm.ie/940/8dad87e1.jpg, https://file.4pm.ie/940/6438980e.jpg]",Height: 10.75 (27.25cm); Materials: Marble; Features: Inlaid decoration
906,Very Rare Pair Mahogany American Novelty Library Boxes,"Jewellery Caskets, Writing Slopes and Tea Caddies",8 x,"€3,950.00",No,1,21/06/2024,"[https://file.4pm.ie/942/1f02a773.jpg, https://file.4pm.ie/942/a5cfab54.jpg, https://file.4pm.ie/942/bff9f410.jpg, https://file.4pm.ie/942/4aa2762a.jpg, https://file.4pm.ie/942/c6982df5.jpg, https://file.4pm.ie/942/7ad2a7f9.jpg, https://file.4pm.ie/942/6c90dded.jpg, https://file.4pm.ie/942/c843e2e0.jpg]","Width: 15.75 (40cm), Depth: 9 (23cm), Height: 9.5 (24cm); Materials: Mahogany"
907,Sold Pair Pâte-sur-Pâte Lidded French Urns,Recently Sold,6 x,€495.00,No,2,22/02/2020,"[https://file.4pm.ie/896/81f4ecec.jpg, https://file.4pm.ie/896/2073383d.jpg, https://file.4pm.ie/896/b0c83571.jpg, https://file.4pm.ie/896/750a6c31.jpg, https://file.4pm.ie/896/633b7d94.jpg, https://file.4pm.ie/896/ecad975e.jpg]",Height: 15 (38cm)
908,Antique Gentlemans Satinwood Rosewood Crossbanded Speciman Cabinet early 19thCt,Fine Furniture - Antiques from Dublin Ireland,8 x,"€2,350.00",No,1,06/04/2022,"[https://file.4pm.ie/918/854313d1.jpg, https://file.4pm.ie/918/cfa2d19e.jpg, https://file.4pm.ie/918/6c77528a.jpg, https://file.4pm.ie/918/fa5df34e.jpg, https://file.4pm.ie/918/b317e222.jpg, https://file.4pm.ie/918/eedd170f.jpg, https://file.4pm.ie/918/970f6922.jpg, https://file.4pm.ie/918/7aa4cb86.jpg]",Features: Rare piece
909,Antique Victorian Brass Burl Walnut Traveling Desk Wooden Writing Slope Box 19Ct,Recently Sold,8 x,€485.00,No,2,04/12/2022,"[https://file.4pm.ie/919/706ecc56.jpg, https://file.4pm.ie/919/159f386f.jpg, https://file.4pm.ie/919/fc4e29cd.jpg, https://file.4pm.ie/919/7ac25867.jpg, https://file.4pm.ie/919/31413eda.jpg, https://file.4pm.ie/919/244d0b74.jpg, https://file.4pm.ie/919/6a21fbc9.jpg, https://file.4pm.ie/919/25ffc5f3.jpg]","Materials: Gold, Walnut; Features: Inlaid decoration; State: Restored/Cleaned"
910,Sold George III Serpentine Chest Drawers attributed to Gillows of Lancaster 18TH Century,Recently Sold,5 x,"€9,900.00",No,2,26/02/2020,"[https://file.4pm.ie/896/1659a7f5.jpg, https://file.4pm.ie/896/6ca1a242.jpg, https://file.4pm.ie/896/277cdf0b.jpg, https://file.4pm.ie/896/9e4c597f.jpg, https://file.4pm.ie/896/658be2fa.jpg]","Width: 39.5 (100.5cm); Materials: Glass, Mahogany, Silver; Provenance: Ireland"
911,"Daniel Van der Putten - Glenquin Castle, Limerick - Oil Painting on Panel",Paintings of Ireland,3 x,"€4,550.00",No,1,15/03/2023,"[https://file.4pm.ie/926/335abe4a.jpg, https://file.4pm.ie/928/ba8a89bf.jpg, https://file.4pm.ie/928/66a86ba4.jpg]","Height: 15.5 (39.4cm), Width: 13 (34.3cm); Provenance: Ireland; Features: Rare piece; State: Restored/Cleaned"
912,Sold Ornate Birds Eye Maple Casket - Circa 1900,Recently Sold,4 x,€425.00,No,2,22/03/2025,"[https://file.4pm.ie/150/b198a180.jpg, https://file.4pm.ie/150/efa038a0.jpg, https://file.4pm.ie/150/f52dd904.jpg, https://file.4pm.ie/150/97439bd0.jpg]","Height: 4 (10cm), Width: 12.5 (32cm), Depth: 12 (30cm)"
913,Sold Antique Sevres Porcelain King Francois I Riding Horseback Sculpture Centerpiece,Recently Sold,8 x,"€3,850.00",No,2,11/12/2024,"[https://file.4pm.ie/941/7c666aff.jpg, https://file.4pm.ie/941/dcbe60e.jpg, https://file.4pm.ie/941/7b0a9d07.jpg, https://file.4pm.ie/941/19db2d64.jpg, https://file.4pm.ie/941/c95118fc.jpg, https://file.4pm.ie/941/cc87d2d3.jpg, https://file.4pm.ie/941/33b49160.jpg, https://file.4pm.ie/941/393d8b34.jpg]",Width: 10.25 (26cm); Materials: Porcelain; Features: Rare piece
914,Inlaid Burl Amboyna Coromandel Desk Wooden Writing Slope Box 19Ct,"Jewellery Caskets, Writing Slopes and Tea Caddies",7 x,€875.00,No,1,17/05/2024,"[https://file.4pm.ie/941/58098759.jpg, https://file.4pm.ie/941/69368bb5.jpg, https://file.4pm.ie/941/622db591.jpg, https://file.4pm.ie/941/5336515d.jpg, https://file.4pm.ie/941/9a493517.jpg, https://file.4pm.ie/941/9ea32455.jpg, https://file.4pm.ie/941/541b1169.jpg]",Features: Inlaid decoration; State: Restored/Cleaned
915,Sold Rare Irish Mahogany Silver Table - Circa 1900 - Miller and Beatty Dublin,Recently Sold,4 x,"€3,950.00",No,2,28/04/2018,"[https://file.4pm.ie/826/fffdc896.jpg, https://file.4pm.ie/826/45b2712b.jpg, https://file.4pm.ie/826/f9385e3a.jpg, https://file.4pm.ie/826/1e590296.jpg]","Depth: 22 (56cm), Height: 36 (91.5cm); Materials: Silver; Features: Rare piece"
916,English Antique Royal Worcester Blanc de Chine Posie Holder,Porcelain - Antiques in Dublin Ireland,5 x,€385.00,No,1,12/07/2009,"[https://file.4pm.ie/14/14290-Ywr.jpg, https://file.4pm.ie/14/14291-QES.jpg, https://file.4pm.ie/14/14292-riB.jpg, https://file.4pm.ie/14/14293-GUI.jpg, https://file.4pm.ie/14/14294-juH.jpg]","Width: 10.5 (16.5cm), Height: 5.5 (14cm), Depth: 3.5 (9cm)"
917,Sold Rare Irish Killarneyware Jewellery Casket Mid 19th Century,Recently Sold,7 x,€585.00,No,2,23/11/2018,"[https://file.4pm.ie/849/1ce9371a.jpg, https://file.4pm.ie/849/1b000929.jpg, https://file.4pm.ie/849/fb2074f7.jpg, https://file.4pm.ie/849/79a02bec.jpg, https://file.4pm.ie/849/5f3a1292.jpg, https://file.4pm.ie/849/d9b2077b.jpg, https://file.4pm.ie/849/41d82f8b.jpg]","Width: 9.5 (23cm), Depth: 9.5 (23cm), Height: 3 (7.75cm); Materials: Arbutus; State: Restored/Cleaned"
918,Fine Regency Period Mahogany Four Decanter Tantalus Box Circa 1810,"Jewellery Caskets, Writing Slopes and Tea Caddies",7 x,€890.00,No,1,24/10/2019,"[https://file.4pm.ie/894/a8b7c977.jpg, https://file.4pm.ie/894/ef9d619a.jpg, https://file.4pm.ie/894/7c8ca80.jpg, https://file.4pm.ie/894/52822321.jpg, https://file.4pm.ie/894/d7d8b603.jpg, https://file.4pm.ie/894/afaa2c3c.jpg, https://file.4pm.ie/894/9a26c4a7.jpg]","Height: 9 (23cm), Depth: 7.5 (19cm), Width: 7.5 (19cm); Materials: Mahogany; Features: Rare piece"
919,Sold History of the American West Complete Franklin Coin Set,Recently Sold,11 x,"€1,450.00",No,2,20/03/2024,"[https://file.4pm.ie/935/a2d7358e.jpg, https://file.4pm.ie/935/f7c26a43.jpg, https://file.4pm.ie/935/46bda95f.jpg, https://file.4pm.ie/935/e9121c12.jpg, https://file.4pm.ie/935/512cfea9.jpg, https://file.4pm.ie/935/2f728ae6.jpg, https://file.4pm.ie/935/ee0923ef.jpg, https://file.4pm.ie/935/e7d5dfdb.jpg, https://file.4pm.ie/935/a2b79d35.jpg, https://file.4pm.ie/935/1de2834e.jpg, https://file.4pm.ie/935/3a84f976.jpg]","Height: 9 (23cm), Width: 10 (26cm), Depth: 3 (7.5cm); Materials: Gold, Silver; Features: Rare piece"
920,Miniature Walnut and Kingwood Pier Cabinet Circa 1880,"Jewellery Caskets, Writing Slopes and Tea Caddies",3 x,"€1,495.00",No,1,23/02/2023,"[https://file.4pm.ie/927/97ddd58f.jpg, https://file.4pm.ie/927/6529140.jpg, https://file.4pm.ie/927/d024e9cb.jpg]","Height: 24.75 (63cm), Width: 19.25 (49cm), Depth: 9.75 (25cm); Materials: Walnut"
921,Pieter Cornelis Dommersen - Oil on Board - Utrecht Holland,Paintings and Engravings - Antique Shop Ireland,7 x,"€6,950.00",No,1,24/02/2024,"[https://file.4pm.ie/940/2f038237.jpg, https://file.4pm.ie/940/c5ea0d2c.jpg, https://file.4pm.ie/940/b6249f6.jpg, https://file.4pm.ie/940/b2d33f12.jpg, https://file.4pm.ie/940/4ef944a.jpg, https://file.4pm.ie/940/c184c3b2.jpg, https://file.4pm.ie/940/b65d4a7d.jpg]","Width: 23 (58.5cm), Height: 27.75 (70.5cm), Width: 15 (38cm), Height: 19 (50cm)"
922,Sold A.R. Telford Porcleain Plaque Still Life Fruits poss. Royal Worcester,Recently Sold,6 x,€360.00,No,2,23/11/2019,"[https://file.4pm.ie/887/94af82cf.jpg, https://file.4pm.ie/887/39c0b0d.jpg, https://file.4pm.ie/887/9ca578d3.jpg, https://file.4pm.ie/887/766a6b45.jpg, https://file.4pm.ie/887/e81a6622.jpg, https://file.4pm.ie/887/db8951b6.jpg]","Height: 14 (36cm), Width: 16 (41cm); Materials: Porcelain"
923,Pair of English Mahogany Torchères - Edwardian - Circa 1900,Newest Listings - Art and Antique Gallery Dublin,3 x,€995.00,No,1,16/12/2024,"[https://file.4pm.ie/946/fe769f9d.jpg, https://file.4pm.ie/946/ba6f3192.jpg, https://file.4pm.ie/946/63ffb416.jpg]",Height: 58.5 (149cm); Materials: Bronze
924,Sold Beautiful Antique French Mirror Circa 1880 - Large - Lovely Patina,Recently Sold,2 x,"€2,950.00",No,2,06/10/2018,"[https://file.4pm.ie/851/9edf6bcf.jpg, https://file.4pm.ie/851/bc402163.jpg]","Height: 70 (177.5cm), Width: 57.75 (146.5cm); Materials: Glass; Provenance: Ireland"
925,Sold Museum Quality Irish Killarney Antique Table Circa 1870,Recently Sold,9 x,"€10,000.00",No,2,26/11/2022,"[https://file.4pm.ie/910/8828609e.jpg, https://file.4pm.ie/910/872af339.jpg, https://file.4pm.ie/910/fab011a5.jpg, https://file.4pm.ie/910/63e1716e.jpg, https://file.4pm.ie/910/e138ae36.jpg, https://file.4pm.ie/910/bac3cc49.jpg, https://file.4pm.ie/910/8111f766.jpg, https://file.4pm.ie/910/e1986e5f.jpg, https://file.4pm.ie/910/49dbb0a3.jpg]","Height: 27.75 (70cm); Materials: Arbutus, Yew wood; Provenance: made in Co Kerry Ireland in the late ; Features: Original condition; State: Restored/Cleaned"
926,French Tantalus - Cave à Liqueur - Circa 1890,Crystal and Glass - Antique Gifts,6 x,"€2,900.00",No,1,17/08/2017,"[https://file.4pm.ie/796/3ce65dda.jpg, https://file.4pm.ie/796/b6c436ac.jpg, https://file.4pm.ie/796/ddfe68.jpg, https://file.4pm.ie/796/7b9ce5ec.jpg, https://file.4pm.ie/796/be4b8805.jpg, https://file.4pm.ie/796/66c3aa4c.jpg]","Height: 11.5 (29cm), Width: 14 (36cm), Depth: 11 (28cm); Materials: Glass; Provenance: Ireland"
927,Sold Superb Miniature Rosewood Boxwood Longcase Clock late 19thCt,Recently Sold,6 x,"€1,475.00",No,2,09/06/2023,"[https://file.4pm.ie/929/d712fe89.jpg, https://file.4pm.ie/929/10505c26.jpg, https://file.4pm.ie/929/fd4e7e30.jpg, https://file.4pm.ie/929/2e5c37fd.jpg, https://file.4pm.ie/929/37d85707.jpg, https://file.4pm.ie/929/77b5b545.jpg]","Width: 5.5 (14cm), Depth: 3.5 (9cm)"
928,Sold Mark Eldred - Oil on Board - Derrynane Gardens Co Kerry,Recently Sold,5 x,"€3,150.00",No,2,28/08/2024,"[https://file.4pm.ie/941/fb26d93f.jpeg, https://file.4pm.ie/941/465506ec.jpeg, https://file.4pm.ie/941/1a20d381.jpeg, https://file.4pm.ie/941/dfd3c3da.jpeg, https://file.4pm.ie/941/c9d1fd8.jpeg]","Depth: 34.5 (87.5cm), Height: 26 (66cm), Width: 24 (61cm), Height: 16 (41cm); Materials: Gold; Provenance: Ireland"
929,Sold French Carved Gilt Wood Marble Topped Console Table - Circa 1860,Recently Sold,4 x,"€4,250.00",No,2,08/06/2019,"[https://file.4pm.ie/678/cdf6755e.jpg, https://file.4pm.ie/678/8cc87088.jpg, https://file.4pm.ie/678/d25bb3d0.jpg, https://file.4pm.ie/678/75fb6cc3.jpg]",Materials: Marble
930,Sold French Casket - Circa 1890 - Paris - Stunning Museum Quality Piece - Tahan,Recently Sold,4 x,"€3,250.00",No,2,21/12/2016,"[https://file.4pm.ie/741/8f17dbf5.jpg, https://file.4pm.ie/741/295492c4.jpg, https://file.4pm.ie/741/f7f80d24.jpg, https://file.4pm.ie/741/cdffd2f0.jpg]","Height: 10.5 (27cm), Width: 26 (66cm), Depth: 17 (43cm); Materials: Ebony"
931,"Sold Snowball Fight, Bing and Grondahl overglaze figurine - Danish",Recently Sold,4 x,€425.00,No,2,30/11/2024,"[https://file.4pm.ie/946/d4d692a3.jpg, https://file.4pm.ie/946/b48ed765.jpg, https://file.4pm.ie/946/f002a333.jpg, https://file.4pm.ie/946/3cb96e80.jpg]",Height: 6 (15cm); Materials: Porcelain; Features: Rare piece
932,Sold Stunning Pair of Paola Buffa Night Stands - Circa 1945 - Italian,Recently Sold,8 x,"€3,750.00",No,2,09/12/2023,"[https://file.4pm.ie/934/b4ed4113.jpg, https://file.4pm.ie/934/a85754e3.jpg, https://file.4pm.ie/934/ed1b38d3.jpg, https://file.4pm.ie/934/beaea093.jpg, https://file.4pm.ie/934/7ad82a05.jpg, https://file.4pm.ie/934/b61a3067.jpg, https://file.4pm.ie/934/a3cf83ac.jpg, https://file.4pm.ie/934/256b85d5.jpg]","Height: 24.75 (63cm), Width: 31 (79cm), Depth: 12.75 (32.5cm); Materials: Glass; Features: Rare piece"
933,Sold 50 Silver Medals - John Pinches - Royal Air Force Museum - The History of Man in Flight,Recently Sold,13 x,"€2,450.00",No,2,28/08/2023,"[https://file.4pm.ie/925/2a02bda8.jpg, https://file.4pm.ie/925/c0073a17.jpg, https://file.4pm.ie/925/5ecc9b4.jpg, https://file.4pm.ie/925/34c08d28.jpg, https://file.4pm.ie/925/6d0f5b2e.jpg, https://file.4pm.ie/925/4e6fb638.jpg, https://file.4pm.ie/925/e6cce6ee.jpg, https://file.4pm.ie/925/ce3caebd.jpg, https://file.4pm.ie/925/8268aa89.jpg, https://file.4pm.ie/925/5304619b.jpg, https://file.4pm.ie/925/93b9790e.jpg, https://file.4pm.ie/925/e3239b9a.jpg, https://file.4pm.ie/925/c6798905.jpg]","Height: 14.5 (37cm), Depth: 10.25 (26cm), Width: 5.5 (13.5cm); Materials: Silver"
934,Pair Regency Pedestal Mahogany Stands - Classical Columns,Fine Furniture - Antiques from Dublin Ireland,8 x,"€3,450.00",No,1,27/10/2020,"[https://file.4pm.ie/906/fba21224.jpg, https://file.4pm.ie/906/63e1e0ea.jpg, https://file.4pm.ie/906/63f51391.jpg, https://file.4pm.ie/906/a6993cb1.jpg, https://file.4pm.ie/906/12017e80.jpg, https://file.4pm.ie/906/1db8fd28.jpg, https://file.4pm.ie/906/5082f913.jpg, https://file.4pm.ie/906/d649a656.jpg]","Height: 30 (75cm), Depth: 24 (61cm); Materials: Mahogany, Marble"
935,Sold Antique Victorian English Silver Plated Tazza Compot Centerpiece Elkington and Co,Recently Sold,6 x,€475.00,No,2,21/12/2024,"[https://file.4pm.ie/945/9d88b22.jpg, https://file.4pm.ie/945/a5297bbb.jpg, https://file.4pm.ie/945/1de87602.jpg, https://file.4pm.ie/945/f40f4b2d.jpg, https://file.4pm.ie/945/6c26dd6f.jpg, https://file.4pm.ie/945/e1f51b5b.jpg]",Materials: Silver; State: Restored/Cleaned
936,"Sold Daniel Van der Putten - The Rocking Horse Adare in Summer, Limerick - Oil Painting on Panel",Recently Sold,1 x,"€3,100.00",No,2,18/06/2022,[https://file.4pm.ie/824/62299589.jpg],"Height: 10 (26cm), Width: 12 (30.5cm); Provenance: Ireland"
937,Edwardian Hand Painted Satinwood Display Cabinet - Circa 1910,Fine Furniture - Antiques from Dublin Ireland,2 x,€785.00,No,1,25/01/2017,"[https://file.4pm.ie/751/5ca4600e.jpg, https://file.4pm.ie/751/a5cef9e8.jpg]","Height: 44.75 (114cm), Depth: 15.75 (40cm), Width: 21 (53.5cm); Materials: Glass"
938,Sold George IV Irish Cork Bow Fronted Mahogany Cabinet,Recently Sold,1 x,"€1,800.00",No,2,05/09/2020,[https://file.4pm.ie/850/376b68fe.jpg],"Width: 44.5 (113cm), Depth: 15.25 (39cm); Provenance: made in Cork and has a wonderful deep patina. Width ; Features: Inlaid decoration, Rare piece"
939,Sold Watercolour - Prof Myra Maguire - Dublin,Recently Sold,3 x,€495.00,No,2,17/07/2024,"[https://file.4pm.ie/940/48dbb9c1.jpg, https://file.4pm.ie/940/375d11be.jpg, https://file.4pm.ie/940/511dac79.jpg]","Height: 11 (28cm), Width: 16 (41cm); Provenance: Ireland"
940,Antique Coalport Hand Painted Porcelain Vase Urn English Landscape Painting 1910,Newest Listings - Art and Antique Gallery Dublin,8 x,€675.00,No,1,17/06/2025,"[https://file.4pm.ie/948/11648db4.jpg, https://file.4pm.ie/948/d68ddcab.jpg, https://file.4pm.ie/948/7f3a1e9b.jpg, https://file.4pm.ie/948/f11c7662.jpg, https://file.4pm.ie/948/9367183b.jpg, https://file.4pm.ie/948/bb1a745f.jpg, https://file.4pm.ie/948/aa61ee8.jpg, https://file.4pm.ie/948/b83d96c5.jpg]",Materials: Porcelain
941,Pair Crystal and Nickel Table Lamps - Pleated Shades,Luxury Table Lamps and Lighting - Antique Lamps,2 x,"€1,390.00",No,1,11/01/2017,"[https://file.4pm.ie/750/9f9eeece.jpg, https://file.4pm.ie/750/e6d90a00.jpg]",Height: 30.3 (77cm)
942,Sold Volume Set of The The Connoisseur Illustrated Magazine 1901-1910,Recently Sold,8 x,€795.00,No,2,22/02/2025,"[https://file.4pm.ie/946/cdd00e1d.jpg, https://file.4pm.ie/946/967a35c6.jpg, https://file.4pm.ie/946/9d8488ee.jpg, https://file.4pm.ie/946/e17d088d.jpg, https://file.4pm.ie/946/6c104378.jpg, https://file.4pm.ie/946/93f591c7.jpg, https://file.4pm.ie/946/ecf80c94.jpg, https://file.4pm.ie/946/56b3c581.jpg]","Height: 11.25 (29cm), Width: 9 (23cm)"
943,Early 20th Century Edwardian Cut Crystal Table Lamp,Luxury Table Lamps and Lighting - Antique Lamps,6 x,€990.00,No,1,24/08/2023,"[https://file.4pm.ie/933/b65ed921.jpg, https://file.4pm.ie/933/3d504340.jpg, https://file.4pm.ie/933/55811672.jpg, https://file.4pm.ie/933/f1e57871.jpg, https://file.4pm.ie/933/1e817525.jpg, https://file.4pm.ie/933/2bdcaba.jpg]",Height: 18.5 (47cm); Materials: Glass
944,Sold Antique French Ormolu Gilt Bronze Dore Casket Box Sevres Style 1860 19Ct,Recently Sold,7 x,€485.00,No,2,09/10/2023,"[https://file.4pm.ie/934/e032d9ff.jpg, https://file.4pm.ie/934/8d07d289.jpg, https://file.4pm.ie/934/ba394164.jpg, https://file.4pm.ie/934/ae7d7660.jpg, https://file.4pm.ie/934/e3cb555e.jpg, https://file.4pm.ie/934/205fdd28.jpg, https://file.4pm.ie/934/7a61a65a.jpg]",Materials: Bronze
945,Sold Superb Revolving Bookcase - English - Howard and Sons - London,Recently Sold,3 x,"€1,850.00",No,2,09/12/2020,"[https://file.4pm.ie/887/bd79cb59.jpg, https://file.4pm.ie/887/a2d27aa6.jpg, https://file.4pm.ie/887/ad15116f.jpg]","Height: 29.5 (75cm), Depth: 23.5 (60cm); Materials: Ivory, Mahogany; Provenance: Ireland"
946,Sold Regency Rosewood Brass Inlaid Chiffonier Side Cabinet attrib. Gillows of Lancaster,Recently Sold,6 x,"€5,000.00",No,2,06/04/2021,"[https://file.4pm.ie/909/4f684e25.jpg, https://file.4pm.ie/909/b2fc798b.jpg, https://file.4pm.ie/909/28810e7c.jpg, https://file.4pm.ie/909/c03f3263.jpg, https://file.4pm.ie/909/f890b21a.jpg, https://file.4pm.ie/909/937dc54a.jpg]",Height: 52 (132cm); Materials: Mahogany; Features: Inlaid decoration
947,Victorian English Tantalus - Superb Condition - Circa 1898,Gifts for all Occasions,5 x,"€1,890.00",No,1,09/12/2014,"[https://file.4pm.ie/180/d90cccaf.jpg, https://file.4pm.ie/180/3e9c303d.jpg, https://file.4pm.ie/180/53d1df8e.jpg, https://file.4pm.ie/180/15be144a.jpg, https://file.4pm.ie/180/a037d3fd.jpg]","Height: 14 (35.5cm), Depth: 9 (23cm), Width: 13 (33cm); Materials: Oak, Silver; Features: Rare piece"
947,Victorian English Tantalus - Superb Condition - Circa 1898,Crystal and Glass - Antique Gifts,5 x,"€1,890.00",No,1,08/12/2014,"[https://file.4pm.ie/179/dc23abdd.jpg, https://file.4pm.ie/179/fa805203.jpg, https://file.4pm.ie/179/9f515290.jpg, https://file.4pm.ie/179/d5456a6a.jpg, https://file.4pm.ie/179/e756c5cb.jpg]","Height: 14 (35.5cm), Depth: 9 (23cm), Width: 13 (33cm); Materials: Oak, Silver; Features: Rare piece"
948,Superb French Cherubic Themed French Dressing Table Mirror Circa 1890,Mirrors - French English Irish - Dublin Ireland,5 x,"€1,950.00",No,1,29/08/2019,"[https://file.4pm.ie/891/3f34147c.jpg, https://file.4pm.ie/891/a98aa24d.jpg, https://file.4pm.ie/891/b138e1ec.jpg, https://file.4pm.ie/891/ebe11d5b.jpg, https://file.4pm.ie/891/58be668.jpg]","Height: 21.5 (55cm), Depth: 10 (25.5cm), Width: 16 (41cm); Materials: Bronze, Silver"
949,Stunning Pair of French Walnut Cabinets - Circa 1890,Fine Furniture - Antiques from Dublin Ireland,7 x,"€3,450.00",No,1,11/11/2023,"[https://file.4pm.ie/935/15c70676.jpg, https://file.4pm.ie/935/85a41a7a.jpg, https://file.4pm.ie/935/68154f0e.jpg, https://file.4pm.ie/935/d0f1191f.jpg, https://file.4pm.ie/935/b8829c42.jpg, https://file.4pm.ie/935/da74bcca.jpg, https://file.4pm.ie/935/25ed0c56.jpg]","Height: 34 (86.5cm), Width: 18.75 (47.5cm), Depth: 15.25 (39cm); Materials: Ebony, Marble, Walnut"
950,Sold Rare Irish Killarneyware Jewellery Casket Mid 19th Century,Memorable Irish Antiques,6 x,€985.00,No,2,09/02/2010,"[https://file.4pm.ie/53/53133-xmI.jpg, https://file.4pm.ie/53/53134-GJw.jpg, https://file.4pm.ie/53/53135-BLf.jpg, https://file.4pm.ie/53/53136-hBR.jpg, https://file.4pm.ie/53/53137-sxO.jpg, https://file.4pm.ie/53/53138-mYK.jpg]","Width: 12.5 (32cm), Depth: 8.75 (22cm), Height: 4.25 (10.5cm); Materials: Arbutus; Provenance: made in Killarney Ireland using this local wood known as Arbutus ; Features: Inlaid decoration; State: Restored/Cleaned"
951,Sold Superb Pair of French Mahogany Side Cabinets - Circa 1900,Recently Sold,4 x,"€3,450.00",No,2,20/07/2018,"[https://file.4pm.ie/815/17b52e66.jpg, https://file.4pm.ie/815/abfed4b3.jpg, https://file.4pm.ie/815/8fcc56c6.jpg, https://file.4pm.ie/815/38b77360.jpg]","Height: 33 (84cm), Width: 18 (46cm), Depth: 18 (46cm); Materials: Mahogany"
952,Sold Hand Painted Trunk - House of Windsor Royal Coat of Arms,Recently Sold,4 x,"€1,150.00",No,2,06/10/2018,"[https://file.4pm.ie/853/1b6c0b7b.jpg, https://file.4pm.ie/853/b2202dc4.jpg, https://file.4pm.ie/853/66fa2988.jpg, https://file.4pm.ie/853/be813346.jpg]","Height: 18 (46cm), Width: 21 (53.25cm), Depth: 17.5 (44.5cm); Materials: Mahogany"
